funded_amnt,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_il_tl,num_op_rev_tl,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,term_36months,initial_list_status_w,individual,hardhship,employed_over_10yrs,emp_years,interest_rate,revolving_util,issue_date_month,issue_date_year,years_since_earliest_cr_line
8000.0,257.88,B,B2,RENT,32000.0,2017-10-01,Fully Paid,credit_card,FL,6.71,0.0,2007-10-01,689.0,0.0,8.0,0.0,5092.0,13.0,8860.8182730476,8860.82,8000.0,860.82,0.0,0.0,4997.03,729.0,0.0,0.0,434.0,47203.0,9000.0,1.0,5900.0,3908.0,56.6,0.0,0.0,120.0,72.0,11.0,11.0,0.0,11.0,13.0,0.0,5.0,5.0,8.0,5.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,47325.0,47203.0,9000.0,38325.0,0,1,1,1,0,0,0.0,9.93,56.6,10,2017,10.0
20000.0,743.28,D,D2,RENT,58800.0,2019-04-01,Current,credit_card,NY,12.59,0.0,2013-01-01,689.0,0.0,6.0,0.0,17775.0,11.0,9618.2,9618.2,5896.21,3721.99,0.0,0.0,743.28,749.0,0.0,0.0,0.0,20408.0,37100.0,3.0,3401.0,19325.0,47.9,0.0,0.0,38.0,75.0,7.0,7.0,0.0,7.0,19.0,0.0,3.0,3.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,42100.0,20408.0,37100.0,5000.0,0,1,1,1,0,0,1.0,20.0,47.9,4,2019,6.0
10000.0,269.08,C,C5,RENT,52000.0,2020-09-01,Current,credit_card,IN,22.49,1.0,2003-09-01,664.0,0.0,12.0,0.0,9629.0,19.0,246.04,246.04,96.25,149.79,0.0,0.0,269.08,669.0,1.0,0.0,0.0,41301.0,14400.0,4.0,3442.0,2297.0,72.0,0.0,0.0,203.0,188.0,11.0,11.0,0.0,11.0,7.0,2.0,8.0,10.0,5.0,10.0,10.0,12.0,0.0,0.0,1.0,4.0,84.2,37.5,0.0,0.0,50052.0,41301.0,8200.0,34804.0,0,1,0,1,0,0,5.0,20.74,66.9,9,2020,17.0
2400.0,76.21,A,A5,MORTGAGE,45000.0,2012-04-01,Fully Paid,debt_consolidation,NC,22.81,0.0,1991-11-01,704.0,0.0,8.0,0.0,22177.0,16.0,2743.4700005801,2743.47,2400.0,343.47,0.0,0.0,82.14,724.0,0.0,0.0,,,,1.0,,919.0,95.9,0.0,0.0,,,,,5.0,132.0,,,,,,,,,,,,,,100.0,0.0,0.0,,32005.0,22600.0,,0,1,0,1,0,0,2.0,8.9,80.4,4,2012,21.0
21000.0,643.25,A,A1,RENT,70000.0,2019-01-01,Current,credit_card,CA,29.5,0.0,2008-10-01,739.0,0.0,10.0,0.0,21724.0,17.0,10235.48,10235.48,8834.47,1401.01,0.0,0.0,643.25,769.0,0.0,0.0,0.0,45969.0,42200.0,3.0,4597.0,13474.0,61.1,0.0,0.0,123.0,112.0,16.0,2.0,0.0,16.0,,0.0,4.0,5.0,6.0,7.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,82561.0,45969.0,34600.0,40361.0,0,1,1,1,0,0,2.0,6.46,51.5,1,2019,11.0
7800.0,277.75,C,C5,MORTGAGE,75000.0,2018-09-01,Current,debt_consolidation,TX,18.14,0.0,2003-04-01,684.0,1.0,14.0,0.0,7952.0,18.0,5547.67,5547.67,3833.98,1713.69,0.0,0.0,277.75,664.0,0.0,0.0,2151.0,136302.0,31900.0,5.0,9736.0,17346.0,18.2,0.0,0.0,137.0,135.0,9.0,1.0,1.0,34.0,1.0,2.0,3.0,7.0,6.0,10.0,7.0,14.0,0.0,0.0,0.0,3.0,76.5,50.0,0.0,0.0,187823.0,44574.0,21200.0,51747.0,0,1,0,1,0,0,6.0,16.91,24.9,9,2018,15.0
28000.0,660.99,C,C5,RENT,98000.0,2015-09-01,Fully Paid,other,VA,32.76,0.0,1999-01-01,744.0,1.0,21.0,0.0,21287.0,43.0,35814.3972356763,35814.4,28000.0,7781.35,33.0500000483,0.0,18618.4,649.0,0.0,0.0,0.0,134527.0,56100.0,8.0,7080.0,3489.0,0.3,0.0,0.0,144.0,200.0,3.0,3.0,0.0,17.0,4.0,0.0,1.0,7.0,16.0,14.0,7.0,21.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,215347.0,134527.0,3500.0,147774.0,0,1,0,1,0,0,1.0,14.65,37.9,9,2015,16.0
20400.0,550.63,D,D4,RENT,50000.0,2018-11-01,Fully Paid,debt_consolidation,SC,17.02,0.0,2013-09-01,674.0,0.0,11.0,0.0,9805.0,13.0,22909.6594540418,22909.66,20400.0,2509.66,0.0,0.0,19629.56,659.0,0.0,0.0,0.0,33725.0,46300.0,8.0,3066.0,19495.0,33.5,0.0,0.0,51.0,62.0,2.0,2.0,0.0,2.0,5.0,0.0,3.0,3.0,3.0,9.0,3.0,11.0,0.0,0.0,0.0,6.0,100.0,16.7,0.0,0.0,73300.0,33725.0,29300.0,27000.0,0,1,0,1,0,0,3.0,20.89,21.2,11,2018,5.0
5000.0,184.6,D,D4,MORTGAGE,35000.0,2013-10-01,Fully Paid,other,SC,12.79,0.0,1992-12-01,704.0,1.0,13.0,0.0,16479.0,19.0,6543.0,6543.0,5000.0,1543.0,0.0,0.0,1743.4,619.0,0.0,0.0,0.0,16479.0,28085.0,4.0,1373.0,1052.0,92.4,0.0,0.0,124.0,253.0,8.0,8.0,0.0,8.0,0.0,0.0,7.0,11.0,3.0,13.0,11.0,13.0,0.0,0.0,0.0,2.0,100.0,42.9,0.0,0.0,28085.0,16479.0,13785.0,0.0,0,1,1,1,0,1,10.0,19.52,58.7,10,2013,21.0
5000.0,167.56,C,C1,MORTGAGE,25000.0,2017-12-01,Fully Paid,other,WA,9.12,0.0,2013-06-01,679.0,0.0,7.0,0.0,4018.0,7.0,5655.4137285846,5655.41,5000.0,655.41,0.0,0.0,3316.58,714.0,0.0,0.0,0.0,4018.0,9300.0,3.0,670.0,79.0,92.1,0.0,0.0,,53.0,9.0,9.0,0.0,12.0,14.0,0.0,2.0,5.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,9300.0,4018.0,1000.0,0.0,0,1,1,1,0,0,6.0,12.62,43.2,12,2017,4.0
11000.0,256.41,C,C3,MORTGAGE,83000.0,2017-06-01,Current,debt_consolidation,MD,15.23,0.0,2003-10-01,694.0,0.0,8.0,0.0,4774.0,11.0,8994.81,8994.81,5472.4,3522.41,0.0,0.0,256.41,719.0,0.0,0.0,396.0,366897.0,10300.0,6.0,45862.0,1905.0,52.4,0.0,0.0,113.0,164.0,13.0,3.0,1.0,13.0,3.0,0.0,1.0,4.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,390603.0,40626.0,4000.0,43353.0,0,1,1,0,0,0,0.0,14.08,46.3,6,2017,14.0
22000.0,698.58,A,A5,MORTGAGE,67000.0,2013-12-01,Fully Paid,credit_card,MN,15.42,1.0,1992-06-01,694.0,0.0,17.0,0.0,15667.0,31.0,25148.496194451,25148.5,22000.0,3148.5,0.0,0.0,698.2,589.0,0.0,0.0,0.0,105680.0,68600.0,7.0,7045.0,38548.0,22.1,0.0,0.0,141.0,258.0,7.0,7.0,5.0,7.0,7.0,0.0,2.0,7.0,2.0,15.0,7.0,17.0,0.0,0.0,0.0,4.0,90.0,33.3,0.0,0.0,166120.0,33515.0,49500.0,22229.0,0,1,0,1,0,1,10.0,8.9,22.8,12,2013,21.0
22000.0,845.9,D,D3,OWN,48943.0,2019-06-01,Current,debt_consolidation,PA,24.3,0.0,2005-07-01,689.0,1.0,11.0,0.0,12491.0,18.0,9249.9,9249.9,5240.46,4009.44,0.0,0.0,845.9,689.0,0.0,0.0,0.0,52135.0,20700.0,3.0,4740.0,2405.0,82.1,0.0,0.0,167.0,95.0,25.0,2.0,0.0,78.0,3.0,1.0,3.0,5.0,8.0,8.0,5.0,11.0,0.0,0.0,0.0,2.0,94.4,66.7,0.0,0.0,73339.0,52135.0,13400.0,52639.0,0,1,1,1,0,1,10.0,22.5,60.3,6,2019,14.0
25000.0,928.97,D,D4,RENT,75000.0,2016-12-01,Fully Paid,debt_consolidation,NJ,21.34,0.0,2002-03-01,684.0,0.0,6.0,0.0,9472.0,9.0,33392.5888095359,33292.41,25000.0,8392.59,0.0,0.0,934.17,709.0,0.0,0.0,0.0,59025.0,11800.0,2.0,9838.0,28.0,99.7,0.0,0.0,119.0,176.0,25.0,2.0,0.0,37.0,1.0,0.0,3.0,3.0,5.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,65104.0,59025.0,9500.0,53304.0,0,1,0,1,0,1,10.0,19.99,80.3,12,2016,14.0
13000.0,408.52,A,A4,RENT,50000.0,2019-05-01,Current,credit_card,OH,24.89,0.0,2009-12-01,689.0,1.0,11.0,0.0,13214.0,12.0,4896.32,4896.32,3971.54,924.78,0.0,0.0,408.52,719.0,0.0,0.0,0.0,48232.0,14900.0,2.0,4385.0,1286.0,91.1,0.0,0.0,93.0,113.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,8.0,4.0,3.0,11.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,57537.0,48232.0,14500.0,42637.0,0,1,1,1,0,0,0.0,8.19,88.7,5,2019,10.0
20000.0,614.53,A,A2,RENT,85000.0,2018-08-01,Current,credit_card,FL,14.91,0.0,2012-02-01,704.0,0.0,12.0,0.0,17674.0,16.0,12890.31,12890.31,11179.39,1710.92,0.0,0.0,614.53,729.0,0.0,0.0,0.0,46993.0,23700.0,4.0,3916.0,825.0,82.1,0.0,0.0,67.0,78.0,8.0,8.0,0.0,13.0,6.0,0.0,3.0,8.0,6.0,8.0,8.0,12.0,0.0,0.0,0.0,1.0,93.8,100.0,0.0,0.0,59853.0,46993.0,4600.0,36153.0,0,1,1,1,0,1,10.0,6.67,74.6,8,2018,6.0
5600.0,211.5,E,E3,MORTGAGE,60000.0,2014-04-01,Fully Paid,home_improvement,TX,14.34,0.0,2003-06-01,669.0,3.0,14.0,0.0,4104.0,51.0,7613.9143310205,7613.91,5600.0,2013.91,0.0,0.0,211.41,724.0,1.0,0.0,23369.0,222450.0,16000.0,13.0,15889.0,6555.0,37.0,0.0,0.0,120.0,129.0,1.0,1.0,4.0,1.0,1.0,6.0,5.0,7.0,8.0,10.0,7.0,14.0,0.0,0.0,0.0,4.0,88.2,0.0,0.0,0.0,260320.0,36910.0,10400.0,47620.0,0,1,1,1,0,0,1.0,21.18,25.6,4,2014,11.0
30000.0,929.2,A,A3,RENT,121000.0,2018-08-01,Current,house,NC,13.86,0.0,2001-06-01,724.0,0.0,9.0,0.0,23467.0,16.0,19501.18,19501.18,16709.89,2791.29,0.0,0.0,929.2,789.0,0.0,0.0,0.0,40712.0,36300.0,1.0,4524.0,8233.0,74.0,0.0,0.0,135.0,206.0,67.0,24.0,1.0,124.0,0.0,0.0,3.0,3.0,7.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,69688.0,40712.0,31700.0,33388.0,0,1,0,1,0,0,3.0,7.21,64.6,8,2018,17.0
7500.0,232.79,A,A4,MORTGAGE,113000.0,2017-06-01,Fully Paid,debt_consolidation,MD,21.43,0.0,1999-04-01,739.0,0.0,7.0,0.0,30569.0,16.0,7983.4147646114,7983.41,7500.0,483.41,0.0,0.0,5430.38,754.0,0.0,0.0,0.0,356811.0,42600.0,5.0,50973.0,9208.0,,0.0,0.0,114.0,218.0,14.0,12.0,4.0,218.0,14.0,0.0,1.0,3.0,9.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,417686.0,90921.0,35000.0,92511.0,0,1,1,1,0,1,10.0,7.35,62.9,6,2017,18.0
8000.0,246.0,A,A3,MORTGAGE,49176.0,2017-12-01,Current,debt_consolidation,AZ,28.94,0.0,2003-04-01,684.0,0.0,18.0,0.0,5487.0,23.0,7128.03,7128.03,6316.16,811.87,0.0,0.0,246.0,659.0,1.0,0.0,416.0,66733.0,28900.0,4.0,3707.0,17095.0,19.4,0.0,0.0,175.0,86.0,9.0,9.0,0.0,13.0,14.0,0.0,3.0,4.0,13.0,8.0,4.0,18.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,100611.0,66733.0,21200.0,71711.0,0,1,1,1,0,1,10.0,6.72,19.0,12,2017,14.0
5300.0,166.55,A,A4,MORTGAGE,58000.0,2020-01-01,Current,vacation,MI,24.73,0.0,1996-03-01,809.0,1.0,14.0,0.0,3690.0,41.0,1497.24,1497.24,1380.37,116.87,0.0,0.0,1166.55,809.0,0.0,0.0,0.0,128938.0,60600.0,7.0,9210.0,28373.0,9.6,0.0,0.0,149.0,286.0,3.0,3.0,3.0,3.0,6.0,0.0,2.0,7.0,13.0,11.0,7.0,14.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,221114.0,35404.0,31400.0,38114.0,0,1,1,1,0,1,10.0,8.19,6.1,1,2020,24.0
18000.0,440.51,C,C4,RENT,41600.0,2013-06-01,Fully Paid,debt_consolidation,TX,23.57,1.0,1998-06-01,664.0,0.0,16.0,0.0,13806.0,24.0,26429.9959794813,26393.29,18000.0,8430.0,0.0,0.0,439.91,589.0,0.0,0.0,0.0,22812.0,18500.0,3.0,1755.0,3237.0,80.6,0.0,0.0,91.0,182.0,12.0,12.0,0.0,62.0,13.0,0.0,6.0,8.0,2.0,15.0,8.0,16.0,0.0,0.0,0.0,1.0,95.0,66.7,0.0,0.0,32970.0,22812.0,16700.0,14470.0,0,1,0,1,0,1,10.0,16.29,74.6,6,2013,15.0
15000.0,471.71,B,B1,MORTGAGE,90000.0,2017-03-01,Fully Paid,debt_consolidation,HI,15.12,0.0,1993-01-01,679.0,1.0,9.0,0.0,17543.0,36.0,15569.7978424248,15569.8,15000.0,569.8,0.0,0.0,13689.83,599.0,0.0,0.0,0.0,312424.0,24400.0,4.0,34713.0,6000.0,73.0,0.0,0.0,155.0,221.0,3.0,3.0,6.0,3.0,0.0,2.0,4.0,5.0,9.0,5.0,4.0,9.0,,0.0,0.0,3.0,83.0,50.0,0.0,0.0,326521.0,42849.0,24000.0,26500.0,0,1,1,1,0,1,10.0,8.24,72.0,3,2017,24.0
23000.0,497.22,B,B4,MORTGAGE,65000.0,2016-03-01,Fully Paid,credit_card,TX,24.39,1.0,2000-06-01,699.0,0.0,15.0,0.0,14296.0,33.0,28314.3981198356,28314.4,23000.0,5314.4,0.0,0.0,12417.1,724.0,0.0,0.0,0.0,192585.0,35400.0,4.0,13756.0,5320.0,72.0,0.0,0.0,142.0,189.0,3.0,3.0,1.0,57.0,6.0,0.0,4.0,5.0,7.0,11.0,5.0,15.0,0.0,0.0,0.0,3.0,87.9,40.0,0.0,0.0,242947.0,39767.0,19000.0,41955.0,0,1,1,1,0,0,9.0,10.75,40.4,3,2016,16.0
15950.0,575.52,D,D5,RENT,39939.0,2015-02-01,Fully Paid,debt_consolidation,LA,37.87,0.0,1999-05-01,694.0,0.0,7.0,0.0,6089.0,22.0,20616.7120965491,20616.71,15950.0,4666.71,0.0,0.0,2807.24,519.0,0.0,0.0,0.0,31261.0,8900.0,2.0,4466.0,385.0,93.4,0.0,0.0,148.0,189.0,4.0,4.0,0.0,36.0,,0.0,3.0,5.0,14.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,90.9,100.0,0.0,0.0,72471.0,31261.0,5800.0,63571.0,0,1,0,1,0,1,10.0,17.86,68.4,2,2015,16.0
2000.0,64.3,B,B3,MORTGAGE,62000.0,2016-06-01,Fully Paid,credit_card,TN,13.39,0.0,2005-06-01,704.0,0.0,7.0,1.0,2858.0,26.0,2266.437097694,2266.44,2000.0,266.44,0.0,0.0,917.22,759.0,0.0,0.0,195.0,7872.0,19000.0,6.0,1125.0,15642.0,15.4,0.0,0.0,116.0,131.0,18.0,4.0,0.0,18.0,18.0,0.0,3.0,3.0,21.0,4.0,3.0,7.0,0.0,0.0,0.0,3.0,96.2,33.3,1.0,0.0,35710.0,7872.0,18500.0,16710.0,0,1,1,1,0,0,4.0,9.75,15.0,6,2016,11.0
13500.0,514.53,D,D5,RENT,26333.0,2018-06-01,Fully Paid,small_business,CA,3.05,0.0,2012-11-01,749.0,1.0,2.0,0.0,1251.0,3.0,16193.734904491,16193.73,13500.0,2693.73,0.0,0.0,513.44,724.0,0.0,0.0,0.0,1251.0,4000.0,0.0,626.0,2249.0,35.7,0.0,0.0,,67.0,63.0,63.0,0.0,67.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4000.0,1251.0,3500.0,0.0,0,1,1,0,0,0,7.0,21.85,31.3,6,2018,6.0
16800.0,549.22,B,B4,RENT,50000.0,2018-04-01,Current,debt_consolidation,MI,15.43,0.0,2006-07-01,699.0,0.0,15.0,0.0,14662.0,19.0,13720.33,13720.33,11075.46,2644.87,0.0,0.0,549.22,669.0,0.0,0.0,0.0,14662.0,68800.0,7.0,977.0,52731.0,21.5,0.0,0.0,141.0,63.0,5.0,5.0,0.0,5.0,9.0,0.0,10.0,11.0,2.0,15.0,11.0,15.0,0.0,0.0,0.0,2.0,100.0,38.5,0.0,0.0,68800.0,14662.0,67200.0,0.0,0,1,1,1,0,0,7.0,10.9,21.3,4,2018,12.0
2100.0,78.05,D,D4,RENT,10930.0,2017-12-01,Current,debt_consolidation,PA,26.26,0.0,1994-09-01,699.0,0.0,6.0,0.0,4543.0,9.0,2276.12,2276.12,1587.48,673.64,15.0,0.0,78.05,594.0,0.0,0.0,0.0,6074.0,13000.0,1.0,1012.0,65.0,98.5,0.0,0.0,279.0,135.0,11.0,11.0,0.0,11.0,11.0,0.0,2.0,3.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,17075.0,6074.0,4400.0,4075.0,0,1,0,1,0,0,,20.0,34.9,12,2017,23.0
35000.0,1080.54,A,A2,MORTGAGE,180000.0,2017-02-01,Fully Paid,debt_consolidation,MD,17.39,0.0,1997-03-01,724.0,0.0,31.0,0.0,49246.0,62.0,37159.5426289325,37159.54,35000.0,2159.54,0.0,0.0,25287.19,764.0,0.0,0.0,0.0,584436.0,214800.0,14.0,20873.0,135850.0,23.9,0.0,0.0,130.0,214.0,2.0,2.0,5.0,2.0,9.0,0.0,10.0,11.0,10.0,25.0,11.0,31.0,0.0,0.0,0.0,7.0,100.0,12.5,0.0,0.0,828580.0,106749.0,178400.0,77530.0,0,1,1,1,0,1,10.0,6.99,22.9,2,2017,20.0
20000.0,489.45,C,C4,RENT,65000.0,2013-04-01,Fully Paid,debt_consolidation,WI,29.45,0.0,1988-04-01,719.0,0.0,15.0,0.0,19682.0,39.0,23516.590000000004,23516.59,20000.0,3516.59,0.0,0.0,17153.74,709.0,0.0,0.0,0.0,70601.0,27800.0,2.0,4707.0,3618.0,84.5,0.0,0.0,212.0,304.0,6.0,6.0,0.0,6.0,11.0,0.0,8.0,8.0,18.0,10.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,100571.0,70601.0,23300.0,72771.0,0,1,1,1,0,0,4.0,16.29,70.8,4,2013,25.0
7500.0,243.67,B,B2,MORTGAGE,31000.0,2018-07-01,Fully Paid,debt_consolidation,WV,19.09,0.0,2001-05-01,684.0,0.0,7.0,1.0,5638.0,25.0,8022.1788816174,7728.03,7500.0,522.18,0.0,0.0,6320.85,689.0,0.0,0.0,0.0,9647.0,16600.0,2.0,1378.0,2962.0,65.6,0.0,0.0,135.0,206.0,19.0,19.0,1.0,19.0,8.0,0.0,2.0,2.0,10.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,29631.0,9647.0,8600.0,13031.0,0,1,0,1,0,1,10.0,10.47,34.0,7,2018,17.0
11200.0,369.6,B,B4,OWN,65000.0,2018-07-01,Fully Paid,home_improvement,WA,28.38,0.0,1986-09-01,694.0,0.0,5.0,0.0,31480.0,12.0,12446.7134200798,12446.71,11200.0,1246.71,0.0,0.0,7670.15,714.0,0.0,0.0,0.0,59102.0,35400.0,2.0,11820.0,3920.0,88.9,0.0,0.0,132.0,382.0,183.0,7.0,4.0,183.0,7.0,0.0,3.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,91.7,100.0,0.0,0.0,68865.0,59102.0,35400.0,33465.0,0,1,0,1,0,1,10.0,11.55,88.9,7,2018,32.0
2000.0,63.04,B,B1,OWN,20000.0,2016-02-01,Fully Paid,debt_consolidation,NC,13.63,0.0,2002-08-01,709.0,0.0,12.0,0.0,2627.0,18.0,2267.30205794,2267.3,2000.0,267.3,0.0,0.0,62.76,579.0,0.0,0.0,0.0,2627.0,23600.0,8.0,219.0,9421.0,14.4,0.0,0.0,28.0,162.0,3.0,3.0,0.0,3.0,17.0,2.0,5.0,9.0,1.0,12.0,9.0,12.0,0.0,0.0,0.0,2.0,88.9,0.0,0.0,0.0,23600.0,2627.0,11000.0,0.0,0,1,1,1,0,0,0.0,8.39,11.1,2,2016,14.0
10625.0,344.49,B,B1,RENT,31000.0,2019-10-01,Current,house,FL,20.94,0.0,2001-11-01,749.0,0.0,6.0,0.0,1062.0,9.0,2396.19,2396.19,1817.59,578.6,0.0,0.0,344.49,759.0,0.0,0.0,0.0,7513.0,19100.0,1.0,1252.0,14971.0,6.4,0.0,0.0,95.0,215.0,10.0,10.0,0.0,10.0,10.0,0.0,2.0,3.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,77.8,0.0,0.0,0.0,39992.0,7513.0,16000.0,20892.0,0,1,1,1,0,0,,10.33,5.6,10,2019,18.0
6000.0,180.96,A,A1,MORTGAGE,38000.0,2011-03-01,Fully Paid,major_purchase,AZ,10.96,0.0,1999-03-01,779.0,2.0,7.0,0.0,661.0,9.0,6514.521371455798,6514.52,6000.0,514.52,0.0,0.0,187.35,814.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,1,0,1,0,0,4.0,5.42,7.0,3,2011,12.0
25000.0,493.03,A,A3,OWN,130000.0,2018-06-01,Current,debt_consolidation,CA,10.87,0.0,1999-06-01,714.0,0.0,9.0,0.0,30286.0,18.0,11338.67,11338.67,8607.53,2731.14,0.0,0.0,988.0,709.0,0.0,0.0,0.0,468981.0,60000.0,1.0,52109.0,22407.0,44.3,0.0,0.0,228.0,140.0,1.0,1.0,1.0,1.0,,0.0,3.0,4.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,1.0,93.8,33.3,0.0,0.0,538930.0,46536.0,40200.0,26234.0,0,1,1,1,0,0,2.0,6.83,50.5,6,2018,19.0
17000.0,614.34,D,D1,RENT,49000.0,2019-01-01,In Grace Period,debt_consolidation,CA,24.0,0.0,1995-09-01,669.0,0.0,10.0,0.0,10571.0,16.0,9372.14,9372.14,6213.6,3158.54,0.0,0.0,614.34,664.0,0.0,0.0,655.0,31751.0,12900.0,5.0,3175.0,1960.0,91.0,0.0,0.0,130.0,280.0,9.0,9.0,0.0,12.0,9.0,0.0,5.0,8.0,5.0,8.0,8.0,10.0,,0.0,0.0,2.0,100.0,100.0,0.0,0.0,37684.0,31751.0,9800.0,24784.0,0,1,1,1,0,1,10.0,17.97,82.0,1,2019,24.0
15000.0,463.09,A,A2,OWN,340000.0,2017-03-01,Fully Paid,debt_consolidation,IL,11.89,0.0,1981-04-01,719.0,0.0,15.0,0.0,80426.0,28.0,16659.51,16659.51,15000.0,1659.51,0.0,0.0,463.01,684.0,0.0,0.0,0.0,124875.0,113040.0,5.0,8919.0,4920.0,69.0,0.0,0.0,112.0,431.0,14.0,3.0,1.0,14.0,8.0,0.0,7.0,10.0,5.0,10.0,8.0,14.0,,0.0,0.0,2.0,100.0,14.3,0.0,0.0,176926.0,80361.0,34440.0,63886.0,0,1,1,1,0,1,10.0,6.99,71.0,3,2017,36.0
20500.0,638.25,A,A3,RENT,85000.0,2019-01-01,Current,debt_consolidation,CA,10.72,0.0,2007-02-01,744.0,0.0,9.0,0.0,4224.0,17.0,10212.0,10212.0,8542.02,1669.98,0.0,0.0,638.25,754.0,0.0,0.0,0.0,26465.0,41500.0,2.0,2941.0,15825.0,15.8,0.0,0.0,61.0,143.0,2.0,2.0,0.0,68.0,1.0,0.0,3.0,5.0,2.0,8.0,5.0,9.0,0.0,0.0,0.0,1.0,94.1,0.0,0.0,0.0,80921.0,26465.0,18800.0,39421.0,0,1,1,1,0,0,0.0,7.56,10.2,1,2019,12.0
16000.0,549.18,C,C1,RENT,47400.0,2019-10-01,Current,debt_consolidation,RI,21.85,0.0,2002-12-01,674.0,0.0,6.0,0.0,19494.0,10.0,3831.55,3831.55,2600.81,1230.74,0.0,0.0,549.18,759.0,0.0,0.0,0.0,39173.0,20400.0,1.0,6529.0,160.0,99.1,0.0,0.0,202.0,104.0,58.0,1.0,0.0,58.0,8.0,0.0,2.0,4.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,88.9,100.0,0.0,0.0,50517.0,39173.0,17200.0,30117.0,0,1,1,1,0,0,4.0,14.3,95.6,10,2019,17.0
10000.0,317.12,A,A5,MORTGAGE,66000.0,2018-11-01,Current,debt_consolidation,GA,22.0,0.0,2009-06-01,704.0,0.0,10.0,0.0,11170.0,19.0,5391.05,5391.05,4395.46,995.59,0.0,0.0,0.0,679.0,0.0,0.0,125.0,163075.0,23400.0,6.0,16308.0,8614.0,53.7,0.0,0.0,95.0,62.0,2.0,2.0,2.0,17.0,14.0,0.0,2.0,3.0,9.0,4.0,3.0,10.0,0.0,0.0,0.0,3.0,94.7,0.0,0.0,0.0,209412.0,39558.0,18600.0,56562.0,0,1,1,1,1,1,10.0,8.81,47.7,11,2018,9.0
10000.0,335.12,C,C1,MORTGAGE,60000.0,2017-11-01,Fully Paid,debt_consolidation,NC,33.19,0.0,2003-08-01,669.0,1.0,19.0,0.0,25909.0,30.0,11091.3445233816,11091.34,10000.0,1091.34,0.0,0.0,7219.04,709.0,0.0,0.0,0.0,404724.0,40800.0,5.0,22485.0,6217.0,70.4,0.0,0.0,78.0,171.0,10.0,10.0,2.0,10.0,1.0,0.0,8.0,13.0,10.0,15.0,13.0,19.0,0.0,0.0,0.0,2.0,96.7,55.6,0.0,0.0,465298.0,52253.0,21000.0,45672.0,0,1,0,0,0,0,7.0,12.62,63.5,11,2017,14.0
